+,5271,2129,1927,3778,1767,8197,3734,1457,4509,7913
+,6204,4884,5920,9878,2072,9573,9120,6034,5534,58
+,327,5413,639,114,8796,7712,8487,7114,1024,1059
+,7,8796,4975,4706,2637,1229,426,8070,4640,2428
+,6984,4145,4412,9752,6727,3686,8093,5919,4998,480
+,5118,7024,5399,4315,6162,4927,7801,8744,7712,5365
+,7154,4422,4641,441,6226,5997,2371,5201,6561,5699
+,2003,3268,1900,2182,323,4304,363,827,380,7162
+,6894,4833,8962,2068,2992,405,9651,204,9741,1578
+,830,9322,8488,4032,5188,9227,1196,245,5216,7921
+,791,143,5595,7820,2308,6066,476,7828,4455,2400
+,5284,1805,2176,3199,7431,9687,1992,8828,3585,7980
+,8524,9249,5390,760,2094,6521,9006,7856,7545,6864
+,1931,4296,4487,8109,5784,1720,9755,4131,3254,7994
-,152,0,0,0,0,0,0,0,0,0
+,3849,2458,3548,6842,5176,321,8018,8394,5970,1130
+,3481,449,7559,5805,814,5577,4536,2388,9268,954
+,6731,330,2246,8611,3182,6261,7113,6454,9722,4422
+,2724,8846,790,517,9676,4680,6726,5270,3731,2602
+,4017,538,2934,5384,8540,3320,740,6796,9825,9837
+,3933,4564,2638,4190,8119,1822,8690,3609,6968,1009
+,7345,4531,3588,9337,7874,9509,6672,1291,2969,9351
+,770,1804,6349,4866,3883,8627,6857,1849,6965,603
+,6083,9973,944,5221,305,9842,3936,2416,3128,8531
+,6547,5281,5858,9621,2131,165,467,957,8984,1750
+,5440,9051,341,8492,5691,1140,4306,844,2405,2164
+,6359,2021,7338,1509,942,3492,1234,1627,349,2817
+,1736,6749,4245,949,3320,7055,3739,1213,4810,2915
+,5985,9221,1205,8230,7834,4898,4412,4573,3470,8300
+,8036,1981,3305,3994,7879,1263,9722,7260,2962,9980
+,4971,2679,6776,6608,8980,5177,6773,8924,3900,4340
+,3950,4500,5991,5057,8012,2277,7618,9578,9003,4834
+,8681,8238,7839,2964,8333,3598,6599,6274,3522,7973
-,971,0,0,0,0,0,0,0,0,0
+,7584,9158,5275,9172,9045,3129,4378,2737,8423,8627
+,1799,9038,7487,4064,3450,628,7801,8066,7126,9196
+,4907,8870,7594,9685,411,8131,2510,7345,3622,8512
+,2345,7153,8884,1773,7898,4653,4595,4348,3520,3158
+,5461,7282,6468,6829,3893,5245,3956,6156,237,1836
-,480,0,0,0,0,0,0,0,0,0
+,921,9785,4284,7939,5090,7487,6458,5445,7796,9616
+,7675,814,8713,9586,7588,50,8387,8297,544,7965
-,237,0,0,0,0,0,0,0,0,0
+,2081,1252,8664,2191,6069,4300,7063,447,1193,5698
+,5203,249,8986,1099,3773,8091,9986,1112,9830,708
+,637,1102,6231,616,9506,7144,3953,7913,5963,1869
+,1677,933,4921,9366,3907,764,7944,8205,4188,6168
+,8707,2444,2759,5346,7459,1607,1585,7849,257,7200
+,4069,5318,2521,8702,5309,1600,2971,5928,1082,1524
+,4962,1927,7086,4222,443,5755,13,8720,5102,4641
+,6279,3397,7565,1023,4030,4233,6033,3389,8412,9006
+,254,7429,5112,2080,7685,3990,5758,8911,926,7556
+,6236,4037,9865,4380,9413,9654,9686,8898,9396,3417
-,399,0,0,0,0,0,0,0,0,0
+,5320,8522,2860,6485,2049,6396,4029,290,4477,6676
+,735,2426,6374,1216,5982,2057,7638,11,3549,4165
+,1891,3574,1157,1313,3006,1662,6557,4218,8023,4374
+,685,3955,4879,3470,7874,2486,3117,3618,7225,8779
+,6826,6951,4121,2419,8646,9202,6151,5198,8777,3819
+,5149,8872,997,5948,8531,8797,4995,3783,9732,3343
+,9012,8727,4287,2803,6545,1622,7247,5446,8509,7396
+,9041,6926,9891,1680,7886,365,2627,7253,5849,6158
+,2942,6719,5343,7277,5032,553,4818,1072,3459,6761
+,5100,3,9622,7570,7569,6251,2910,6144,9016,4118
+,7878,210,2711,3318,2873,4485,9829,4580,5273,5301
+,401,4937,6097,8728,9370,6139,2823,7364,939,777
+,8557,8011,1233,257,505,2250,85,5080,5141,6040
+,3358,8830,5549,5369,479,6109,8056,4341,2101,3399
+,6834,3206,3096,4123,6951,8998,8327,5729,9170,4345
-,866,0,0,0,0,0,0,0,0,0
+,7090,2677,70,178,8394,5499,2999,7039,2492,7281
+,2666,1253,9814,9126,8085,2064,353,5091,8496,8318
+,7341,3694,3461,5119,8067,3173,2160,718,7546,8114
+,2920,5178,7752,3109,966,8133,3165,4767,1634,8497
+,5875,3217,636,7585,7193,2405,2024,3776,9803,8593
+,5907,2751,3440,9802,169,6805,1452,4609,9899,3613
+,1550,4524,2317,7997,865,240,3671,8883,105,8360
+,9577,6392,7571,7042,2139,5831,7625,158,7565,5095
+,5073,3353,7036,5704,6879,4178,977,9551,885,4819
-,633,0,0,0,0,0,0,0,0,0
+,957,2221,4766,7158,4866,7187,956,8389,3509,6440
+,7197,2449,500,5551,7073,4628,3154,1355,2120,9602
+,2898,8125,2182,7871,8539,4467,9840,9793,3947,4736
+,1301,9770,8742,1304,5115,333,1893,4091,5559,6757
+,2062,3898,7058,4613,9273,5902,9534,3494,8706,533
-,444,0,0,0,0,0,0,0,0,0
+,6757,8518,7238,2750,6645,657,5551,787,6906,5642
+,7250,1610,8136,8303,2450,7527,5253,8305,1928,2203
-,701,0,0,0,0,0,0,0,0,0
-,995,0,0,0,0,0,0,0,0,0
+,5384,265,8106,5855,5898,5088,8225,9728,6414,9247
+,2600,814,9181,8641,7124,6601,6924,9759,4296,4316
+,8987,7542,6899,2592,1546,4194,1148,752,1406,3485
+,7737,4132,4890,5267,9303,128,4096,2582,9819,8004
+,9142,919,2260,2570,8199,5170,3290,9200,5133,757
+,4187,894,5517,5328,3918,3507,1205,1141,9104,6953
+,6082,870,8098,7990,1765,7431,1512,2458,2043,9711
+,4957,4587,8225,5996,8231,758,2079,7576,9787,1826
+,60,9367,9839,6509,1672,2334,4930,7666,3797,8717
+,5739,4330,5568,7531,6469,8522,8471,333,2770,3935
+,4517,6464,4058,5475,5500,658,9884,8975,9765,1229
+,1807,4702,6935,8320,2523,2492,1762,9088,9786,355
+,9316,4312,4714,9421,5861,344,4699,6993,8269,739
+,2110,6866,6082,265,7887,4246,7705,4480,8735,5535
+,3015,6748,1091,8448,9049,7348,3616,3074,1494,7422
+,9774,2545,1719,8792,7852,8790,3318,1555,5669,5771
-,179,0,0,0,0,0,0,0,0,0
+,7501,6628,6089,3468,5923,4067,4852,7649,2742,1384
+,5980,4746,7564,6347,456,1720,4775,5112,6459,6504
+,8223,7786,5560,5466,9536,8935,3651,7814,8982,680
+,8237,4076,6396,2745,7809,7361,2395,427,4286,5238
+,2461,4986,574,209,4748,5051,6462,9910,4566,3094
+,8625,6694,4088,7999,5707,3621,281,9016,3448,2989
-,85,0,0,0,0,0,0,0,0,0
+,6346,4817,7422,2394,3661,7164,1134,1200,6275,9578
-,381,0,0,0,0,0,0,0,0,0
+,7521,6035,3448,4240,3202,5988,4430,8838,6790,4860
+,8379,3373,4306,1510,474,8150,105,7540,2061,2279
+,7532,3795,2788,4982,8952,3313,2034,3795,6019,8706
-,330,0,0,0,0,0,0,0,0,0
+,7969,9639,9757,7196,334,3445,6481,2081,1177,1037
+,1575,3928,4544,374,2278,4369,4745,5949,1935,7340
+,2386,8566,4544,7509,9640,4713,5973,2931,6590,5074
+,4482,1011,3517,3993,7943,55,550,6801,7008,786
+,7739,752,1540,1449,5137,2559,7378,2573,2371,9484
+,1935,2573,5493,5438,9340,8435,657,431,8010,1034
+,7989,8265,6785,10000,7745,5113,5952,5354,3871,4827
+,4350,2814,4640,7139,1139,3505,7485,5180,1478,7652
+,2698,6614,8676,1555,9643,3366,790,4236,717,638
+,3700,5389,1063,4768,4744,904,3368,7766,2512,4261
+,9782,4554,9340,1188,7136,3328,108,4519,4127,5896
+,8749,9359,1243,8408,7408,1072,3330,1893,6757,840
+,8696,1030,5360,7908,7929,8849,6362,7328,6204,8538
+,511,6429,364,4808,3631,4797,3198,1253,251,9860
+,4578,6325,8077,4849,517,2088,362,8871,6276,4804
+,1715,4120,4006,2048,8456,6297,9106,9192,7984,739
+,1996,1562,3260,2034,9587,2137,9380,5552,8005,3171
+,3923,4099,3285,985,7705,4065,7947,2688,4743,7676
+,3326,9858,9902,3648,636,7088,1159,3489,7924,3253
+,8885,1327,5979,4716,5956,2792,5258,7229,7678,8138
+,8272,9308,2402,8061,2304,2983,7118,5616,5578,8755
+,4526,7570,9880,2934,4744,5262,3763,1320,9297,4392
+,7684,3838,3148,9051,2624,304,3775,1289,747,9422
+,5306,8536,3427,2400,691,8661,7924,3957,8904,6291
+,2508,3873,5839,1563,6661,9542,1879,2860,6151,5490
+,9036,9500,2792,5769,1167,9678,5010,2701,2798,8817
+,7526,4950,447,4126,2420,5768,6859,4111,8900,9177
+,169,1399,5106,5835,6433,6192,3326,279,6546,333
+,8453,4037,1064,4183,6629,2910,9806,3886,9209,5620
+,1833,4746,7728,6184,6671,961,1147,437,9758,7308
+,1873,9175,4157,6227,6992,3337,931,7304,8416,9932
-,318,0,0,0,0,0,0,0,0,0
+,2332,7127,5155,2128,5366,1857,87,593,4245,7543
+,2687,9076,7553,2992,9899,5395,8289,1564,4965,532
+,7446,6839,5142,8063,2957,6252,4398,303,4276,1192
+,1212,4716,7148,5961,7130,1724,8098,6311,7966,311
+,2199,1768,1191,4217,4577,5870,8899,9607,10,8423
+,5106,248,6636,2040,9499,1958,9426,4198,8464,4614
+,279,4035,5895,7568,2564,6888,5881,7769,6680,2319
+,3206,3388,7507,7750,4729,3381,4890,9936,5323,7019
+,8086,616,240,3277,2612,5679,4447,9424,2063,1770
-,876,0,0,0,0,0,0,0,0,0
+,5754,3713,2349,9830,9314,9186,6090,7820,7608,9041
+,7109,5319,2262,2019,4260,1200,3137,1074,9195,5694
+,8796,2461,5155,5703,9313,8479,4329,7922,7341,3247
+,222,4833,3327,5290,4867,4787,5792,1931,8814,6466
+,6177,5349,2033,6465,7724,2497,9577,9036,3508,4749
-,828,0,0,0,0,0,0,0,0,0
+,2458,6346,9202,6445,689,8047,166,8778,7696,2365
+,3887,1546,7728,4118,1097,9012,3315,2441,4032,2545
+,3124,760,6855,2388,6972,7028,161,2755,2521,5410
+,6548,1149,39,1313,3746,4160,2836,368,5395,117
+,2667,4560,9646,7457,5334,3489,9400,5409,5164,1851
+,2295,5349,5299,7787,7212,1827,3736,975,8214,3214
+,4671,114,7951,6559,2228,707,7021,5194,1671,3931
+,2743,7729,7912,695,5475,1399,4769,2740,6657,46
+,5349,6895,9102,7509,2700,594,2603,9386,6836,9281
+,1140,3169,6422,9976,9959,1106,5374,1916,2393,8523
+,7984,557,4963,4593,856,2745,600,9149,6272,1545
+,8394,2553,6101,8973,2660,9623,7135,9077,4985,7090
+,6643,6327,305,3390,3283,8005,3136,8159,1109,960
+,6632,1157,4226,4402,3920,3246,8236,3734,18,8924
+,2832,3934,6739,9812,3708,2943,2058,719,5349,1529
+,9923,2276,1889,4326,4358,2441,8341,7836,4695,748
+,7640,3401,8235,1278,4118,9687,6066,9179,4786,9373
+,7635,2597,5595,7467,9577,6009,394,4812,6193,2484
+,8769,4786,7022,3368,8337,114,5716,1758,8548,4271
-,799,0,0,0,0,0,0,0,0,0
+,5474,1186,4589,6951,4983,1181,6185,4089,7801,4476
+,3719,2717,1373,7591,5719,9228,32,7997,1726,6935
+,8055,6353,8410,4918,8507,341,9207,1828,1904,7723
+,1113,1623,3197,1744,991,5733,2560,3287,349,1726
+,9769,7026,1396,1560,7392,6585,8862,8398,9866,3629
+,5010,299,5234,1114,6740,7808,4473,1843,5778,943
+,2918,523,9153,6767,4495,8097,9171,846,1213,7017
+,8516,3856,1694,6478,8049,5239,4598,2081,4677,9774
-,9,0,0,0,0,0,0,0,0,0
+,7995,2977,9922,2387,155,6952,7460,8323,754,3201
+,8354,8484,5452,8206,7128,5591,3027,3160,2305,3689
+,8819,2598,846,4817,9835,6091,5524,5574,3966,8416
+,7460,5605,9131,3225,5392,6386,3423,797,3084,5825
+,18,5900,2212,6536,4685,5671,4657,2245,8590,5484
+,424,9002,3034,5965,1508,69,8920,9165,5071,4337
+,5824,5377,5917,5165,303,4714,1796,4004,77,867
+,991,3922,7609,7153,6961,9362,7683,9581,3715,3949
+,8734,1697,9526,2539,6780,2336,5947,3236,8847,8997
+,2487,6535,3664,9078,363,5964,6571,3876,4301,6558
+,174,3074,7399,4879,4440,5029,7405,4120,9795,2560
+,9125,6123,270,2826,5332,880,3014,6168,2233,7841
+,4357,3365,7124,8565,8016,7203,1602,4110,5243,8017
+,6904,2631,1355,6311,204,4870,9368,9182,908,518
-,298,0,0,0,0,0,0,0,0,0
+,7578,918,8794,3278,3716,864,1418,670,6396,6283
+,5506,934,7264,4265,1644,3560,4347,1715,584,7300
+,9148,1547,5582,6260,5984,7611,9795,6267,6913,8354
+,2956,0,9034,5133,8864,6033,7736,738,491,6594
+,1041,4511,1054,2162,6548,1324,6139,8117,2280,6282
+,1920,4806,4538,6334,8461,8054,5055,8235,7204,7067
+,8157,6430,4151,3009,3122,4438,2180,5823,629,7518
+,2929,3585,2920,7411,4292,1045,1646,225,5254,9729
+,5500,3434,4632,8559,9191,3602,491,1998,2049,9439
+,7939,9803,8304,5030,1387,5417,2430,6201,2446,620
+,502,5888,4092,164,4343,2234,5110,6845,260,8895
+,7875,8004,4590,5706,8461,3659,303,6199,4299,5582
+,3747,9207,7402,6138,4906,7046,154,795,7027,514
+,9322,8687,7840,5892,2328,1241,7851,6457,8212,3803
+,621,1630,7018,2077,4138,134,6246,3543,2573,6846
+,1289,8091,2329,8993,9538,2637,5575,7228,8066,6987
+,5882,5840,631,7963,752,4729,9310,9162,6992,5853
+,8494,6476,3649,3933,7773,7672,6792,3674,3281,9483
+,5565,2316,7768,7309,6205,7816,679,5262,4462,7162
+,2420,734,2202,6405,5271,1106,9551,9908,5095,9669
-,731,0,0,0,0,0,0,0,0,0
+,1112,4140,205,8492,7023,408,2048,3761,1727,2576
+,6102,1023,4510,5765,1,500,9764,781,3150,9105
+,1578,4479,2571,3632,4969,9707,4387,6152,7611,88
+,3683,8587,8313,2688,9588,3094,1203,4634,9581,2150
+,3557,8559,6256,5688,3425,391,1511,936,1582,2555
+,593,5815,3093,3649,2217,756,6515,150,533,3228
+,4316,323,7527,8032,5966,2984,1209,9030,2796,4826
+,606,9479,1290,233,8746,3655,4252,8943,8862,9269
+,1154,3762,9896,9326,4111,3319,6842,3992,5306,7657
+,3626,3744,5148,2587,4340,2542,445,461,6480,9583
+,5268,7417,1891,9047,8998,4018,6815,7618,8749,1060
+,9075,7304,6034,8789,5226,4780,9829,4428,7073,6714
+,5960,1397,9091,7065,4229,5245,3250,7742,3395,9887
+,7932,7166,7830,9139,7526,2349,4510,4755,7436,516
+,7902,7974,5876,5232,7831,2486,1735,6445,8291,7380
+,699,5905,4396,6277,8744,6700,9017,506,4355,1760
-,542,0,0,0,0,0,0,0,0,0
+,7054,5920,4744,8131,227,9714,1035,9260,731,7039
+,3105,9515,1401,5910,2008,5230,2258,7269,7308,639
+,2597,8241,5397,1541,2537,6200,2901,6517,158,2208
+,1551,9443,3554,4457,9091,5797,2594,7582,1229,16
+,6583,8298,2829,5462,8417,3057,5708,7836,3517,3450
+,8879,5135,1549,3641,8059,3768,4924,5742,4108,3934
+,488,8165,7053,6509,8922,1632,8084,5570,998,6762
+,2926,7469,3168,1428,1246,2878,4175,5953,5982,962
+,3507,9001,6755,5723,3486,708,2272,3705,5656,5560
+,6784,6189,9330,4916,7497,5333,6406,2043,377,3837
+,7906,2789,4524,2722,4550,4806,4376,9537,1153,6192
+,1401,4627,1144,5551,5096,4566,251,2968,7178,3124
+,8053,3460,3125,5998,266,2077,2399,3165,9376,5852
+,6910,3066,8599,8865,7162,6191,9713,9933,6882,9597
+,7644,2512,7691,6899,1377,9672,2492,4746,2163,6469
+,4128,8834,4959,5382,1182,1573,9535,2253,2136,4070
+,1717,3976,7308,4612,9684,3167,3848,3432,9038,3801
+,473,745,4296,4818,7619,4830,527,13,9479,271
-,907,0,0,0,0,0,0,0,0,0
+,3757,1267,5183,2545,441,6595,2191,5099,5094,1855
+,4709,603,7527,5744,3753,431,3239,8000,7665,4377
+,5702,7234,9208,9372,4209,6632,1741,5858,9573,2078
+,887,591,7660,8585,4427,6239,925,8857,3153,9039
+,9215,479,9132,5199,4085,5673,7873,6171,8605,111
+,236,9244,247,45,6790,6396,8536,5947,5032,8977
+,9441,6438,1236,6455,5880,2412,950,7396,2881,2533
+,2680,4822,3352,7320,7913,2402,7033,752,7089,7887
+,7260,6951,546,2860,6435,4775,664,6627,2430,58
+,9118,7154,5271,1714,1974,9464,5667,3080,185,1995
+,7916,6382,3844,8621,1789,1386,649,2273,1575,8212
+,4923,528,967,5661,600,5258,5657,2276,1453,3830
+,9631,5408,44,8355,5915,1823,2699,497,2378,6946
+,11,8168,5014,501,3050,5970,3255,1317,8678,8634
+,2273,1872,7156,8701,3070,6724,1830,9372,4642,156
+,2014,5661,6275,742,429,963,2726,5924,649,3425
+,6475,794,7786,4709,1211,8743,9724,613,9020,3183
-,949,0,0,0,0,0,0,0,0,0
+,5072,693,4220,6077,5866,5484,5519,5192,9648,6864
+,9094,8544,5424,6439,6144,9190,6471,8179,1618,8038
+,470,5014,2600,1336,5430,8361,3422,2108,1566,5762
-,175,0,0,0,0,0,0,0,0,0
+,2629,4040,5526,4330,9351,2080,8045,4555,8075,2460
+,118,9903,7765,6058,4636,5971,7107,2299,4170,1231
+,2548,8670,1493,4820,1490,5621,4406,3041,3777,6998
+,9270,2896,3178,7038,5048,2074,4258,5659,8925,7286
-,264,0,0,0,0,0,0,0,0,0
+,9167,9880,3739,6138,7253,6837,9757,912,9695,5533
+,1245,9840,5978,5603,8328,2334,7613,1736,7782,6549
+,6268,4329,8417,1639,6302,1750,4117,9089,6416,1510
+,2979,9288,8169,3371,1722,569,8390,2726,1761,3100
+,4722,7046,6973,7001,63,1707,5303,2623,7112,4032
+,8926,9054,4213,7912,220,9803,8956,881,895,8882
+,4211,5116,5035,5178,7494,3999,7685,6236,4421,226
+,7305,5376,4187,5297,9077,4436,1854,7946,9136,5105
+,9080,6224,1938,7720,9281,2974,872,2538,2204,8161
+,5402,6176,8975,1112,3410,6467,4273,1501,7344,6366
-,510,0,0,0,0,0,0,0,0,0
+,2158,2772,839,2714,3420,3501,4690,5094,167,47
+,1557,3705,4236,9497,8159,2148,8896,9847,4554,5127
+,8522,3064,8749,5887,5305,4269,7283,9705,8478,4828
+,5141,9908,3378,76,6237,3440,4983,3463,7597,3306
+,8303,9352,4307,5593,974,7812,1078,3014,835,6406
+,4468,9179,2235,696,3833,1599,7297,3057,8676,6916
+,8920,799,9672,5052,4649,7191,2793,2066,9179,1860
+,141,5637,2330,64,2600,9202,9073,6606,283,8028
+,522,275,7177,5858,9162,6129,8478,9331,6598,2026
+,9301,1112,5687,3541,1645,1976,9245,4439,1903,4939
+,4480,6563,666,5279,4261,3905,1780,2610,4605,4141
-,491,0,0,0,0,0,0,0,0,0
+,6372,9571,6095,9899,9025,8024,9547,4882,2030,2190
+,5183,3598,865,7791,1322,510,8739,8482,1010,487
+,8141,7064,8913,5975,7142,8963,4200,8844,3637,5711
+,2220,3105,822,7632,7767,5548,7605,2000,8612,1142
+,9722,7920,7392,469,6858,5715,4354,5316,2434,8061
+,5371,5220,9411,6638,783,5804,3013,4977,6813,2072
+,2792,5865,5539,875,9954,344,7920,4624,5266,4170
-,520,0,0,0,0,0,0,0,0,0
+,5962,6539,4222,2943,644,4289,3921,6554,1958,2743
+,2396,695,7870,9674,1197,1174,4645,1868,7482,7102
+,530,7808,6545,2494,5041,9882,6739,8182,2414,3974
-,293,0,0,0,0,0,0,0,0,0
+,4031,3545,4370,9757,464,4706,5654,2296,7983,5055
+,8992,4149,2575,8136,4147,4530,7028,3834,776,6558
+,2617,9984,5531,7071,1207,8457,6301,9257,3678,1157
+,2190,5900,6826,5211,7069,1136,6162,1501,4477,8438
+,5278,5543,2858,4567,6120,4411,4926,4239,1880,9334
+,2059,2081,8921,4274,3500,5665,1621,2214,8389,8043
+,4693,4329,5986,1085,9517,2078,7644,473,1256,9233
-,900,0,0,0,0,0,0,0,0,0
+,7818,7392,8117,6654,7657,5636,363,8769,5957,6707
+,8836,9749,3783,5044,4813,692,7681,6405,6621,6525
+,3717,5957,2656,7722,9553,2869,8749,3733,9410,4202
+,9233,4022,7094,2496,8320,6235,4050,8262,87,6141
+,3493,2486,5199,698,3627,8547,4629,8638,1830,4884
+,8827,6061,4492,8357,4915,6951,3936,1386,9518,229
+,6216,6981,725,4636,9399,5430,9939,8440,7492,2379
+,2232,2101,5292,2380,4504,8033,9052,2517,9289,1738
+,4028,3521,9406,8767,9103,6685,6734,8064,9541,8029
+,5357,9737,9028,1971,1969,634,8969,500,8641,2255
+,3017,3456,2779,9759,5843,5442,9850,5597,7054,7208
+,8344,2355,8295,6306,6706,7360,2987,4181,1117,9067
+,5995,444,3283,3198,3103,6625,5163,7351,6836,8423
+,4666,530,9716,2450,5332,9416,4476,943,928,5437
+,1930,8613,4720,4263,5549,1007,6410,1047,5853,3879
+,6215,558,3492,3543,2147,7035,7754,916,3368,7825
+,2376,5454,4943,7818,3607,4390,7162,9325,4381,8792
+,9078,8792,3587,5547,5954,4897,327,6754,8003,2227
-,770,0,0,0,0,0,0,0,0,0
+,8985,461,8363,6219,8934,8098,534,2747,7027,7568
+,5399,1228,8240,4035,1533,6665,1007,5020,836,1478
+,498,1619,7085,8988,7665,1805,410,6622,450,9269
+,8954,7958,321,9108,5750,2966,9796,2551,5745,7363
+,4261,3651,3842,7580,9768,2442,9183,7637,3629,8337
+,9150,2493,1769,1859,1242,8292,5731,2183,6390,829
+,2296,3874,190,8143,1836,4922,9972,9666,215,1018
+,7343,6500,1140,7174,6773,7143,4484,2513,6199,104
+,607,8945,8825,549,2736,6102,9214,2874,5514,3480
+,25,1057,233,1486,1034,6642,3292,9684,9206,6055
+,7468,1681,3619,9958,7661,2029,652,7434,3340,7118
+,3462,2139,2944,3681,6315,5818,371,4823,2477,4533
+,4797,6623,1803,9900,7593,3220,563,5862,4578,8249
+,2475,3950,4670,4767,7266,5146,4171,3982,6591,2133
+,2528,1478,3764,1124,5857,1224,3364,6809,3120,9110
+,6947,5048,8518,4911,5687,6790,5704,8859,342,6799
+,4156,5648,2283,6008,3225,734,4137,938,8242,3562
+,9719,7818,3396,3415,4282,5619,2306,9054,7836,276
+,2067,6528,609,151,9000,9674,5099,3876,2264,93
+,6023,1448,9084,6639,6446,6899,1009,2264,3003,6036
+,5549,8123,7914,4784,8655,2625,7582,8744,4372,289
+,6937,8891,6535,1618,893,6026,9070,8791,5012,1983
+,9853,4405,3385,3071,8032,4045,6949,640,3351,981
+,2865,9851,5073,8426,8246,8427,9251,9870,5677,5768
+,794,7556,1708,8417,8407,4750,3726,7571,8168,3739
+,7481,4318,6944,8516,8675,4628,7178,6733,9515,5823
+,4776,2331,721,2741,2207,7023,8239,1976,5466,9676
+,7312,3712,9368,6177,6227,5027,2552,7231,8715,2034
+,3930,6720,1607,3447,3371,2997,7804,4089,2081,6740
+,1739,8681,7258,9102,615,1210,8557,4172,9578,5430
+,336,9506,2813,6783,2176,8100,7327,2327,670,7935
+,6762,707,2915,5983,8380,6400,1428,5943,4865,4613
+,9294,4712,1253,6450,9066,877,3787,890,5530,9683
+,9569,2682,91,577,509,4,5069,5034,2800,718
+,8458,8466,1755,951,1525,6318,8235,6852,4601,178
+,6768,2280,7554,5692,2650,7600,351,7256,2807,3390
+,4751,3617,5943,6513,1929,4050,334,1801,5524,359
+,7786,8927,9626,42,4115,7066,1478,2975,1414,4966
+,1410,2845,1471,3327,5000,3997,598,6122,9199,6251
-,977,0,0,0,0,0,0,0,0,0
+,657,4152,4022,537,2526,4076,2387,2962,142,2970
+,2298,767,4626,7940,6659,6625,4515,2334,1881,7012
+,7401,9826,8436,7827,4409,7299,4999,8124,852,1945
+,3386,9728,7161,1429,174,144,5794,9680,6705,2482
+,3009,4011,3904,1285,9262,3966,6733,8945,8995,1354
+,303,9422,3976,5689,5026,1163,6104,3335,8457,4031
+,2482,8323,1691,7058,6533,6491,1449,283,8047,9571
+,1136,5915,1532,6933,5401,2034,3514,9114,7251,4353
+,6416,6066,8628,7562,6724,8718,9286,2533,2955,6689
+,1576,2671,1578,9870,2568,1558,9176,7698,7403,240
+,8567,2347,5259,6246,1256,1712,1116,2378,4032,6216
+,5131,2995,6129,1123,7999,2749,414,1491,5237,2737
+,1673,1642,4502,8316,4645,2748,7887,345,3947,9071
+,108,239,3590,5783,6710,1618,2169,301,1736,8116
-,169,0,0,0,0,0,0,0,0,0
+,7006,7561,7472,8115,3729,6973,9287,7414,9485,6390
+,8050,7625,9907,4287,6822,3888,8899,5537,4058,576
+,3166,4500,368,3306,3919,5472,3323,9526,7542,9934
+,6030,8056,4376,2042,1255,4810,377,2766,7151,6280
+,8655,3635,1579,5893,8111,2449,3750,8738,8992,4012
+,2651,1940,9686,7946,3785,1671,755,6631,6899,4714
+,5047,8088,8669,5566,1174,1966,9251,4421,3192,2894
+,7682,7119,7489,7171,8393,4876,1889,6412,750,3060
+,2556,1666,9279,8344,3904,3026,9983,7689,2702,5618
+,4401,1964,9700,6676,7358,6381,6145,1731,6108,3694
+,965,9948,6630,2126,7246,5313,9696,5816,7669,6412
+,7413,6552,6688,4687,4268,768,5047,1982,3263,2262
+,9971,8197,6513,158,6830,7530,3601,5386,5656,7920
-,257,0,0,0,0,0,0,0,0,0
+,2696,3901,1941,7909,765,2308,3821,7371,6597,1114
+,3665,1390,6001,91,3594,1452,2730,8031,7881,3139
+,8627,9975,3354,8356,8601,4585,4667,1906,2494,6832
-,619,0,0,0,0,0,0,0,0,0
-,39,0,0,0,0,0,0,0,0,0
+,5076,6169,5372,5290,9464,9083,125,3703,5184,7746
+,8833,981,3666,173,302,1505,7835,5418,9008,3498
+,9912,7448,1345,472,688,4356,6757,3083,5522,9430
+,2775,979,6109,4897,1941,268,6162,8825,4082,4153
+,3939,1749,2991,2254,1391,1524,9924,9612,8322,4689
+,8448,842,5067,9345,7536,2086,3431,1755,3822,6412
+,6549,910,2474,1523,3469,7853,5671,6604,5092,2735
+,1767,3355,1790,5261,431,5610,7774,2369,8689,2536
+,2933,4960,4698,8857,499,3744,8699,3043,8408,8211
+,7829,9019,2139,6587,8185,8212,1233,7572,3152,1659
+,3515,5191,8688,6930,6814,3490,7078,4912,2957,4711
+,888,6768,1721,8928,472,1953,202,8743,1268,2519
+,216,4417,7925,7786,7617,9547,3772,7955,8455,9683
+,6856,617,8613,6808,5900,7699,723,8224,4308,9728
+,3777,2961,6748,8660,2963,6768,3055,6095,7319,5861
+,7355,6301,8937,3023,5069,63,400,1713,6391,6765
+,9418,6905,8659,407,7277,6799,7985,7981,168,5280
+,7346,8767,9305,4086,9860,5554,8689,8511,5269,1428
+,4260,413,9230,1212,3618,2899,8941,2549,4807,9667
+,4739,5626,3507,205,262,9364,6816,895,3738,7295
+,1019,1830,3193,5940,8348,9917,7091,6605,6428,5014
+,6504,4303,2381,7239,6003,6525,6652,4456,4611,3115
+,3896,634,9916,9303,2642,6265,8098,9872,1616,5305
+,4153,4802,5452,6259,6113,9460,2519,8878,5822,9411
+,4781,6012,3185,8950,9010,8243,6649,4666,4252,8651
+,6360,3507,5314,87,6813,8777,9036,2021,9443,6617
+,8329,664,4935,686,8274,9166,7120,7513,3343,6302
+,9738,2118,9466,637,8701,7903,7666,7236,8702,347
+,1544,2705,3373,8273,7574,238,5499,8793,3225,1482
+,7417,636,5651,2295,304,5549,6349,2295,5072,9579
+,1644,1008,8083,3141,1691,3857,1732,1658,6040,4268
-,552,0,0,0,0,0,0,0,0,0
